OTU,Domain,Phylum,Class,Order,Family,Genus,Label
BOTU_6549,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6549_Proteobacteria
BOTU_655,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_655_Bacteria
BOTU_6550,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Gemmata,BOTU_6550_Gemmata
BOTU_6551,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6551_Bacteria
BOTU_6552,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6552_Bacteria
BOTU_6553,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6553_Bacteria
BOTU_6554,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,BOTU_6554_Sporomusa
BOTU_6555,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_6555_Gemmataceae
BOTU_6556,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,unidentified,unidentified,BOTU_6556_Micrococcales
BOTU_6557,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_6557_Gemmataceae
BOTU_6558,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6558_Bacteria
BOTU_6559,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6559_Bacteria
BOTU_656,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,Subdivision3_genera_incertae_sedis,BOTU_656_Subdivision3
BOTU_6560,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,unidentified,unidentified,BOTU_6560_Fimbriimonadales
BOTU_6561,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6561_Bacteria
BOTU_6562,Bacteria,Gemmatimonadetes,unidentified,unidentified,unidentified,unidentified,BOTU_6562_Gemmatimonadetes
BOTU_6563,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6563_Bacteria
BOTU_6564,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6564_Bacteria
BOTU_6565,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6565_Bacteria
BOTU_6566,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6566_Bacteria
BOTU_6567,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6567_Bacteria
BOTU_6568,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,unidentified,BOTU_6568_Spartobacteria
BOTU_6569,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_6569_Gemmataceae
BOTU_657,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_657_Bacteria
BOTU_6570,Bacteria,candidate_division_WPS-1,unidentified,unidentified,unidentified,WPS-1_genera_incertae_sedis,BOTU_6570_candidate_division_WPS-1
BOTU_6571,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6571_Bacteria
BOTU_6572,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6572_Bacteria
BOTU_6573,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6573_Proteobacteria
BOTU_6574,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,unidentified,BOTU_6574_Paenibacillaceae_1
BOTU_6575,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6575_Bacteria
BOTU_6576,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6576_Bacteria
BOTU_6577,Bacteria,Planctomycetes,unidentified,unidentified,unidentified,unidentified,BOTU_6577_Planctomycetes
BOTU_6578,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,unidentified,unidentified,BOTU_6578_Legionellales
BOTU_6579,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas/Armatimonadetes_gp3,BOTU_6579_Chthonomonas/Armatimonadetes_gp3
BOTU_658,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Aquihabitans,BOTU_658_Aquihabitans
BOTU_6580,Bacteria,Armatimonadetes,unidentified,unidentified,unidentified,unidentified,BOTU_6580_Armatimonadetes
BOTU_6581,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6581_Bacteria
BOTU_6582,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,unidentified,BOTU_6582_Subdivision3
BOTU_6583,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,BOTU_6583_Chryseobacterium
BOTU_6584,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6584_Bacteria
BOTU_6585,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,BOTU_6585_Aquicella
BOTU_6586,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,unidentified,unidentified,BOTU_6586_Rickettsiales
BOTU_6587,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Fimbriiglobus,BOTU_6587_Fimbriiglobus
BOTU_6588,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6588_Bacteria
BOTU_6589,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6589_Proteobacteria
BOTU_659,Bacteria,Actinobacteria,Actinobacteria,unidentified,unidentified,unidentified,BOTU_659_Actinobacteria
BOTU_6590,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6590_Bacteria
BOTU_6591,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unidentified,unidentified,BOTU_6591_Rhodospirillales
BOTU_6592,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,BOTU_6592_Rhizobiales
BOTU_6593,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,BOTU_6593_Legionella
BOTU_6594,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinocorallia,BOTU_6594_Actinocorallia
BOTU_6595,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,unidentified,BOTU_6595_Subdivision3
BOTU_6596,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_6596_Alphaproteobacteria
BOTU_6597,Bacteria,Acidobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6597_Acidobacteria
BOTU_6598,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,unidentified,BOTU_6598_Sphingobacteriaceae
BOTU_6599,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,unidentified,BOTU_6599_Pirellulaceae
BOTU_66,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_66_Bacteria
BOTU_660,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unidentified,BOTU_660_Rhodobacteraceae
BOTU_6600,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_6600_Bdellovibrio
BOTU_6601,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,unidentified,BOTU_6601_Polyangiaceae
BOTU_6602,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6602_Bacteria
BOTU_6603,Bacteria,Chloroflexi,unidentified,unidentified,unidentified,unidentified,BOTU_6603_Chloroflexi
BOTU_6604,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,Spartobacteria_genera_incertae_sedis,BOTU_6604_Spartobacteria
BOTU_6605,Bacteria,Bacteroidetes,unidentified,unidentified,unidentified,unidentified,BOTU_6605_Bacteroidetes
BOTU_6606,Bacteria,Parcubacteria,unidentified,unidentified,unidentified,Parcubacteria_genera_incertae_sedis,BOTU_6606_Parcubacteria
BOTU_6607,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,BOTU_6607_Actinoplanes
BOTU_6608,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6608_Bacteria
BOTU_6609,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6609_Proteobacteria
BOTU_661,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,Spartobacteria_genera_incertae_sedis,BOTU_661_Spartobacteria
BOTU_6610,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_6610_Deltaproteobacteria
BOTU_6611,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6611_Bacteria
BOTU_6612,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6612_Bacteria
BOTU_6613,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6613_Bacteria
BOTU_6614,Bacteria,Acidobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6614_Acidobacteria
BOTU_6615,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6615_Proteobacteria
BOTU_6616,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,BOTU_6616_Micromonosporaceae
BOTU_6617,Bacteria,Verrucomicrobia,Subdivision3,unidentified,unidentified,Subdivision3_genera_incertae_sedis,BOTU_6617_Subdivision3
BOTU_6618,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6618_Proteobacteria
BOTU_6619,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6619_Bacteria
BOTU_662,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,unidentified,unidentified,BOTU_662_Myxococcales
BOTU_6620,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,BOTU_6620_Nitrosomonas
BOTU_6621,Bacteria,Parcubacteria,unidentified,unidentified,unidentified,Parcubacteria_genera_incertae_sedis,BOTU_6621_Parcubacteria
BOTU_6622,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,BOTU_6622_Microvirga
BOTU_6623,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6623_Bacteria
BOTU_6624,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_6624_Gemmataceae
BOTU_6625,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Lacibacter,BOTU_6625_Lacibacter
BOTU_6626,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6626_Bacteria
BOTU_6627,Bacteria,Acidobacteria,Blastocatellia,unidentified,unidentified,unidentified,BOTU_6627_Blastocatellia
BOTU_6628,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6628_Bacteria
BOTU_6629,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6629_Actinobacteria
BOTU_663,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unidentified,unidentified,BOTU_663_Rhodospirillales
BOTU_6630,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,unidentified,BOTU_6630_Steroidobacteraceae
BOTU_6631,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6631_Bacteria
BOTU_6632,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_6632_Deltaproteobacteria
BOTU_6633,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6633_Bacteria
BOTU_6634,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6634_Bacteria
BOTU_6635,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,unidentified,BOTU_6635_Parachlamydiaceae
BOTU_6636,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6636_Bacteria
BOTU_6637,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,unidentified,unidentified,BOTU_6637_Cytophagales
BOTU_6638,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unidentified,unidentified,BOTU_6638_Rhodospirillales
BOTU_6639,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,unidentified,BOTU_6639_Chitinophagaceae
BOTU_664,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_664_Bacteria
BOTU_6640,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6640_Bacteria
BOTU_6641,Bacteria,Parcubacteria,unidentified,unidentified,unidentified,Parcubacteria_genera_incertae_sedis,BOTU_6641_Parcubacteria
BOTU_6642,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6642_Bacteria
BOTU_6643,Bacteria,Acidobacteria,Acidobacteria_Gp10,unidentified,unidentified,unidentified,BOTU_6643_Acidobacteria_Gp10
BOTU_6644,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6644_Gammaproteobacteria
BOTU_6645,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,unidentified,unidentified,BOTU_6645_Myxococcales
BOTU_6646,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6646_Proteobacteria
BOTU_6647,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,unidentified,unidentified,BOTU_6647_Cytophagales
BOTU_6648,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,BOTU_6648_Flavobacterium
BOTU_6649,Bacteria,Bacteroidetes,unidentified,unidentified,unidentified,unidentified,BOTU_6649_Bacteroidetes
BOTU_665,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Parviterribacteraceae,Parviterribacter,BOTU_665_Parviterribacter
BOTU_6650,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6650_Bacteria
BOTU_6651,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6651_Proteobacteria
BOTU_6652,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6652_Bacteria
BOTU_6653,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,unidentified,BOTU_6653_Gemmataceae
BOTU_6654,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6654_Bacteria
BOTU_6655,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6655_Bacteria
BOTU_6656,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6656_Bacteria
BOTU_6657,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6657_Bacteria
BOTU_6658,Bacteria,Actinobacteria,Actinobacteria,unidentified,unidentified,unidentified,BOTU_6658_Actinobacteria
BOTU_6659,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6659_Bacteria
BOTU_666,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_666_Bacteria
BOTU_6660,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,unidentified,BOTU_6660_Chitinophagaceae
BOTU_6661,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6661_Proteobacteria
BOTU_6662,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,unidentified,unidentified,BOTU_6662_Solirubrobacterales
BOTU_6663,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6663_Bacteria
BOTU_6664,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,unidentified,BOTU_6664_Chitinophagaceae
BOTU_6665,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,unidentified,Chloroplast,Bacillariophyta,BOTU_6665_Chloroplast
BOTU_6666,Bacteria,Verrucomicrobia,Spartobacteria,unidentified,unidentified,Spartobacteria_genera_incertae_sedis,BOTU_6666_Spartobacteria
BOTU_6667,Bacteria,Actinobacteria,Thermoleophilia,unidentified,unidentified,unidentified,BOTU_6667_Thermoleophilia
BOTU_6668,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6668_Bacteria
BOTU_6669,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,unidentified,unidentified,BOTU_6669_Chlamydiales
BOTU_667,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,BOTU_667_Microvirga
BOTU_6670,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,unidentified,unidentified,BOTU_6670_Planctomycetales
BOTU_6671,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6671_Proteobacteria
BOTU_6672,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6672_Gammaproteobacteria
BOTU_6673,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6673_Bacteria
BOTU_6674,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6674_Actinobacteria
BOTU_6675,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,unidentified,unidentified,BOTU_6675_Myxococcales
BOTU_6676,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6676_Bacteria
BOTU_6677,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6677_Bacteria
BOTU_6678,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6678_Bacteria
BOTU_6679,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,unidentified,BOTU_6679_Polyangiaceae
BOTU_668,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,unidentified,BOTU_668_Thermomonosporaceae
BOTU_6680,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6680_Bacteria
BOTU_6681,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,BOTU_6681_Opitutus
BOTU_6682,Bacteria,Acidobacteria,Acidobacteria_Gp4,unidentified,unidentified,unidentified,BOTU_6682_Acidobacteria_Gp4
BOTU_6683,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_6683_Alphaproteobacteria
BOTU_6684,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,unidentified,BOTU_6684_Polyangiaceae
BOTU_6685,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6685_Gammaproteobacteria
BOTU_6686,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6686_Gemmatimonadaceae
BOTU_6687,Bacteria,Acidobacteria,Acidobacteria_Gp3,unidentified,unidentified,Gp3,BOTU_6687_Acidobacteria_Gp3
BOTU_6688,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6688_Bacteria
BOTU_6689,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,BOTU_6689_Spirosoma
BOTU_669,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_669_Actinobacteria
BOTU_6690,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Schlesneria,BOTU_6690_Schlesneria
BOTU_6691,Bacteria,Proteobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6691_Proteobacteria
BOTU_6692,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6692_Bacteria
BOTU_6693,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6693_Bacteria
BOTU_6694,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,BOTU_6694_Silvanigrella
BOTU_6695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unidentified,BOTU_6695_Bradyrhizobiaceae
BOTU_6696,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6696_Bacteria
BOTU_6697,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,unidentified,unidentified,BOTU_6697_Planctomycetales
BOTU_6698,Bacteria,Actinobacteria,unidentified,unidentified,unidentified,unidentified,BOTU_6698_Actinobacteria
BOTU_6699,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6699_Bacteria
BOTU_67,Bacteria,Proteobacteria,Betaproteobacteria,unidentified,unidentified,unidentified,BOTU_67_Betaproteobacteria
BOTU_670,Bacteria,Bacteroidetes,unidentified,unidentified,unidentified,unidentified,BOTU_670_Bacteroidetes
BOTU_6700,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,unidentified,unidentified,BOTU_6700_Legionellales
BOTU_6701,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6701_Bacteria
BOTU_6702,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6702_Bacteria
BOTU_6703,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6703_Gammaproteobacteria
BOTU_6704,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Isosphaeraceae,unidentified,BOTU_6704_Isosphaeraceae
BOTU_6705,Bacteria,Verrucomicrobia,unidentified,unidentified,unidentified,unidentified,BOTU_6705_Verrucomicrobia
BOTU_6706,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6706_Bacteria
BOTU_6707,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,BOTU_6707_Spirosoma
BOTU_6708,Bacteria,Proteobacteria,Deltaproteobacteria,unidentified,unidentified,unidentified,BOTU_6708_Deltaproteobacteria
BOTU_6709,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6709_Bacteria
BOTU_671,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,unidentified,BOTU_671_Azospirillaceae
